handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded,sentiment_label,sentiment_score
@SasaRadulovich,Saša Radulović,2021-03-25T10:50:55.000Z,"Merkelova je u Nemačkoj donela odluku da uvede potpuno zatvaranje za Uskrs. Bila je primorana od strane ne samo različitih crkvi, već i privrednika da povuče ovu odluku. Shvativši koliki je gnev izazvala i javno se izvinila.http://50/Opozicija-za-glasanje-o-poverenju-Merkelovoj-uprkos-izvinjenju…",crkva,und,0.2,0.6,0.0,0.5,negative,0.7796941995620728
@ZoranT11,Zoran Tomić,2022-03-20T19:11:01.000Z,"Ne ti to ne znaš! Da znaš ne bi vojsku uništio, herojske jedinice rasformirao i tenkove topio. Da to znaš, prihvatio bi da se za Kosovo i Metohiju boriš i ne bi bio na strani tajkuna. Definitivno...ti to ne znaš NATO generalu!!!",kosovo,und,0.5,0.7,0.5,0.5,negative,0.743606686592102
@nedavimobgd,Ne davimo Beograd,2017-03-15T09:43:25.000Z,nismo dužni da tolerišemo laži premijerove vojske. Block i adio @Mio_Sensei,vojska,und,-0.3,0.0,-0.5,0.0,negative,0.865920901298523
@VucevicM,Милош Вучевић,2021-04-03T18:17:33.000Z,"Сећам се, тог 3. априла 1999. дан је био прелеп. Најрадоснији дечји празник Врбица измамио је малишане на улице, који су с родитељима ишли до цркве. Преко Моста слободе много људи је прелазило, многи су изашли на улице да сликају два дана раније срушен Варадински мост.",crkva,sr,0.2,0.9,0.0,1.0,positive,0.9469144344329834
@MiranPogacar,Miran Pogačar,2022-04-03T20:35:20.000Z,"Osim što će Vučić prvi saopštiti rezultate, sigurno će pričati i koji ispit sprema sad za aprilski rok.",amerika,und,-0.9,-0.1,-1.0,0.0,neutral,0.5712575912475586
@nedavimobgd,Ne davimo Beograd,2021-11-09T19:25:35.000Z,"Međunarodni dan borbe protiv fašizma i antisemitizma obeležava se radno. Policija Republike Srbije brani mural ratnog zločinca od građana i građanki, a priveli su i dve aktivistkinje: Jelenu i Aidu.
Srećan nam 9. novembar 1941. godine!",policija,und,-0.3,0.0,-0.5,0.0,negative,0.6197013854980469
@SasaRadulovich,Saša Radulović,2020-09-04T18:20:06.000Z,Najvažnija stvar koju Srbija može da uradi u ovom trenutku je da donese Zakon o Kosovu i Metohiji. Taj zakon bi sve potpisane stvari stavio u jasan kontekst zakona i Ustava Republike Srbije.,kosovo,und,0.2,0.6,0.0,0.5,positive,0.6233389377593994
@Jakssa077,Ђурађ Јакшић,2022-04-01T11:30:58.000Z,"Украсили смо просторије Српске радикалне странке у Новом Саду.
Подршка руској браћи у борби против неонацистичког НАТО режима у Украјини!
Српска радикална странка сигурна српска и руска кућа!",ukrajina,sr,0.8,1.0,1.0,1.0,positive,0.8472157120704651
@partijarada,Partija rada,2015-05-21T15:14:33.000Z,"http://  Ukoliko je već verskim institucijama dozvoljen (i poželjan) upliv u školstvu i vojsci,... http://",vojska,und,-0.7,0.5,-0.5,0.5,neutral,0.7249977588653564
@SutanovacDragan,Šutanovac Dragan,2020-10-16T08:58:04.000Z,"Nije “dovukao” Putina, naprotiv Putin je sa zadovoljstvom izrazio želju da dodje u posetu.",putin,und,0.4,-0.1,0.5,0.0,positive,0.7728447318077087
@demokrate,Demokratska stranka,2021-09-23T16:36:00.000Z,Izjava Bilčika nije zvaničan stav institucija EU. Nedavno smo čuli izjavu predstavnika dve najveće stranke iz Nemačke u kojoj se kaže da građane EU sve više brine organizovan kriminal i korupcija koja je uzela maha na ovim prostorima.@draganarakich,korupcija,und,0.4,-0.7,0.5,-0.5,negative,0.8770992755889893
@FantomiSRB,Pokret ujed. fantoma,2017-07-28T16:11:29.000Z,"AV ne mora da ode u Rusiju da miga vidi,to može i ovde!#PUF #PokretUjedinjenihFantoma",rusija,und,-0.7,-0.7,-0.5,-0.5,positive,0.4245185554027557
@MarijanNSS,Marijan Rističević,2022-02-26T13:02:01.000Z,"Ćudim se da Balša nije otišao u Ukrajinu da se  suprostavi Rusima, već sa bezbedne daljine lajucka iz Srbije.",ukrajina,und,0.4,0.8,0.5,1.0,negative,0.8307263255119324
@jeremic_vuk,Vuk Jeremić,2019-06-01T08:42:09.000Z,"Народна странка: Шта садржи месо које је у Русији забрањено, а у Србији се слободно продаје?",rusija,sr,0.0,-0.2,0.0,0.0,negative,0.8151124119758606
@BoskoObradovic,Бошко Обрадовић,2019-09-26T09:10:56.000Z,"Вучићева кампања Будућност Србије у пуном јеку: 10 геј парада само у септембру. Српска напредна странка! Чујем да сутра на Крстовдан СНС организује нову, и то баш у мом Чачку. Подршка Чачанима који организују Породичну шетњу поноса. Видимо се у 18 на Тргу https://acak-sns-priznao-da-mora-da-organizuje-gej-paradu-u-cacku#cyr…",lgbt,sr,0.4,0.8,0.5,1.0,positive,0.762071967124939
@DraganDjilas,Dragan Djilas,2020-01-31T23:03:25.000Z,"Goran Vesić, veliki poznavalac Beograda, autor knjige o našem gradu, misli da je Branko Pešić gradonačelnik u stvari arhitekta koji je projektovao Beograđanku!? Pa on je zaista šampion!!",beograd,und,0.3,-0.5,0.5,-0.5,positive,0.7154836654663086
@MarinikaTepic,Marinika Tepić,2020-08-31T17:52:42.000Z,"I Slovenija piše:

Dok Vučić žuri na Bled
u Srbiji odjekuje jedna od najvećih priča o korupcijiGlavni akteri Vučić,državni Telekom, smatran njegovim novčanikom,i Igor Žeželj koji kupio Kurir...posao finansirao Telekom po nalogu Vučićevog kabineta

Tekst:https://o/vucic-na-bledu-z-janso-v-srbiji-pa-najvecja-korupcijska-afera-806076…",korupcija,und,0.1,-0.4,0.0,-0.5,negative,0.7276144027709961
@SPDveri,ДВЕРИ,2020-08-15T16:33:24.000Z,"Захтевамо моментално пуштање на слободу Дејана Петра Златановића, уредника портала @srbininfo!

Наставак репресивних мера Вучићеве и Стефановиће полиције против новинара који не извештавају како се актуелном режиму свиђа, само је још један доказ диктатуре која влада у Србији.",policija,sr,0.3,0.8,0.5,1.0,negative,0.7602338194847107
@Ceda_Jovanovic,Čedomir Jovanović,2015-10-23T17:59:03.000Z,"""Srbi, Bosanci, crnci i Albanci, nikad u mom gradu nisu bili stranci..."" Neka večno traje čarolija, Merline.",albanija,und,-0.2,1.0,0.0,1.0,positive,0.8345720171928406
@TomaMomirovic,Tomislav Momirovic,2019-12-27T16:15:32.000Z,"Nije svuda tako.
Ovde se ti ljudi koriste za obracun sa sopstvenim narodom, po autenticnom modelu, a zauzvrat imaju pravo na bolesnu pohlepu.
Ja zalim politicare koji imaju kolekciju satova od par miliona jer to nije korupcija, vec psihijatrija.",korupcija,und,0.1,0.4,0.0,0.5,negative,0.8782307505607605
@FHPHLC,Fond za humanitarno pravo,2021-06-07T11:46:57.000Z," Poziv na razgovor “Šta to beše pravda?” 08.06.  11:00  Dobračina 55, BeogradAna Toskić, @PartneriSrbijaMihailo Pavlović, advokat, @FHPHLCMilan Filipović, @YUCOMofficeTara Petrović, @gradjanskeDanilo Čurčić, @A11Inicijativa",beograd,und,0.0,-0.9,0.0,-1.0,neutral,0.5088828802108765
@jeremic_vuk,Vuk Jeremić,2020-04-25T08:57:44.000Z,"Jeremić: Nije došlo vreme za opelo EU, ne mislim da je evropska ideja doživela poraz.http://Jeremic-Uporediti-rezultate-Srbije-i-Hrvatske-kada-prodje-pandemija.html…",evropa,und,0.0,-0.2,0.0,0.0,negative,0.7482543587684631
@SasaRadulovich,Saša Radulović,2022-03-05T18:09:22.000Z,"У овом видео клипу можете чути исто објашњење главног узрока сукоба преко леђа грађана Украјине: НАТО и њихова политика ширења преко обојених ""револуција"" до пред врата Русије.",rusija,sr,0.2,0.6,0.0,0.5,negative,0.6953906416893005
@PartizanusV,"Prof. dr Vladimir Vuletić, #CNB",2021-02-20T23:30:56.000Z,To tek kada smo pobedili fašizam krvareći na Sremskom frontu dok je u to vreme samozvana reakcija (nikom nije jasno na šta ili na koga) igrala u fašističkoj Albaniji.,albanija,und,0.3,0.5,0.5,0.5,negative,0.7267187237739563
@BoskoObradovic,Бошко Обрадовић,2021-06-17T17:59:47.000Z,"Милошева варошица - прва српска престоница! Прва Гимназија, црква, скупштина, суд, позориште, војна индустрија... обновљене српске државе. Ова држава ће поново изаћи на прави пут када се у њој буде питала Шумадија и када Крагујевац поново буде престони град, као што и заслужује.",crkva,sr,0.4,0.8,0.5,1.0,positive,0.7182924151420593
@avucic,Александар Вучић,2020-06-18T12:34:15.000Z,"Xвалa нашим руским пријатељима што у сваком тренутку подржавају позицију Србије.
Cа министром спољних послова Руске Федерације Сергејем Лавровом. @MID_RF @AmbasadaRusije #Srbija #Rusija",rusija,sr,0.6,0.8,0.5,1.0,positive,0.8846869468688965
@NKPJ_Srbija,NKPJ,2019-06-10T17:22:20.000Z,Na današnji dan pre tačno 20. godina završena je zločinačka NATO agresija na SR Jugoslaviju. Tim povodom delegacija NKPJ i SKOJ-a predala je na Vlade Srbije veliki broj potisa građana koji su podržali naš predlog da se stavi van zakona svaki vid saradnje i promocije NATO u Srbiji,nato,und,-1.0,1.0,-1.0,1.0,positive,0.431179404258728
@P_Socijalista,Pokret Socijalista,2018-02-07T13:19:07.000Z,"Kao što smo juče najavili, čim je Aleksandar Vulin rekao istinu o Velikoj Albaniji, kreće linč!",albanija,und,-0.8,1.0,-1.0,1.0,negative,0.8791285753250122
@FHPHLC,Fond za humanitarno pravo,2014-11-17T16:31:29.000Z,.@FHPHLC - Administrative Court in Novi Sad: Croat From Vojvodina injured by JNA members is not war victim http://de…,amerika,en,0.0,-0.9,0.0,-1.0,positive,0.8761050701141357
@MiikiAleksic,Miroslav Aleksic,2018-04-28T10:30:12.000Z,"Brvnara Crkva Sv Lazara u Kuršumliji, podignuta posle Kosovskog boja, na mestu gde je pričešćen deo vojske Kneza Lazara koja je išla u boj. Crkva je poznata i po šljivama koje rastu uvijene, što je jedinstvena pojava samo na ovom mestu.",crkva,und,0.2,0.2,0.0,0.0,positive,0.7677666544914246
@SlobodaIPravda,Stranka slobode i pravde,2019-05-05T10:15:31.000Z,".@MarinikaTepic: Policija dozvolila skandalozan skup raspirivanja mržnje ispred pekare Roma u Borči!
Ovim je režim ne samo ozvaničio saučesništvo u nasilju nad našim građaninom albanske nacionalnosti, već i dao alibi za nasilje nad Srbima na KiM.",albanija,und,-0.5,0.0,-0.5,0.0,negative,0.9062714576721193
@MORAMO2022,"MORAMO,",2022-03-19T13:49:30.000Z,"Motiv ljudi iz Bora i okoline bio je da dođu u Beograd i ukažu na to da im je Ziđin oteo zemlju i platio sramotnih šest dinara po kvadratu, a zarad pravljenja novih bušotina u njihovom okruženju.",beograd,und,-0.4,0.3,-0.5,0.5,negative,0.7988966107368469
@MORAMO2022,"MORAMO,",2022-04-03T09:10:20.000Z,"Danas biramo život i budućnost!

Dolazi novo doba i novi ljudi. Želju za dobrim životom i čovečnošću niko ne može da zaustavi.#MORAMO, zajedno i drugačijeZaokruži: za parlament za predsednicu Biljanu Stojković  za dobar grad - Beograd",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.9111926555633544
@BorkoStef,Borko Stefanović,2014-11-25T21:44:10.000Z,@AleksandarCuric ne albanija.,albanija,und,0.1,-0.3,0.0,-0.5,neutral,0.5167235136032104
@ZoranLutovac,Zoran Lutovac,2022-01-31T13:09:32.000Z,"Pozvan sam na RTS da odgovorim na 3 pitanja u vezi sa odnosima Rusije i Ukrajine.

Ista pitanja će postaviti i drugima iz opozicije, onda će se to beležiti kao naša zastupljenost na RTS-u.

Posle toga će nas možda zvati
da damo izjavu o situaciji u Nikaragvi.
Eto boljih uslova",ukrajina,und,0.3,-0.2,0.5,0.0,neutral,0.5422896146774292
@DostaJeBilo,ДЈБ - Суверенисти,2022-03-03T12:22:26.000Z,"Прикључење Србије земљама које су у УН резолуцијом осудиле Русију представља огромну грешку српских власти, јер Русија сада може одустати од права вета у одбрани Косова и Метохије.

Србија не треба да стаје на страну НАТО у овом сукобу.",kosovo,sr,0.2,0.6,0.0,0.5,negative,0.8835781812667847
@LDP,LDP,2014-10-04T14:24:38.000Z,Vojna parada povodom Dana oslobođenja za predsednika Rusije predstavlja neuobičajan postupak u modernom diplomatskom načinu komunikacije.,rusija,und,-0.3,-0.9,-0.5,-1.0,neutral,0.4453178346157074
@adv_djukanovic,Владимир Ђукановић,2022-03-03T09:43:24.000Z,"Србија је једина земља у Европи која није увела санкције Руској федерацији. Србија се чврсто држи међународних принципа, јер једино тако можемо да бранимо нашу позицију по питању Косова и Метохије. Захваљујемо Руској Федерацији која разуме ужасно тежак положај Србије.",evropa,sr,0.8,0.9,1.0,1.0,positive,0.8087988495826721
@WhistlerDick,Sergej Trifunović,2020-03-24T18:07:38.000Z,"Naš poznati fudbaler došao iz inostranstva da se opusti. Prošetao gradom, zvao prostitutku kod sebe, ona, dodje-utom zvoni neko na vrata. Policija, pošto je primećen da se šeta po gradu. Sad ona mora da ostane kod njega 28 dana u karantinu. Možda se na kraju uzmu.",policija,und,0.1,-1.0,0.0,-1.0,negative,0.7060502171516418
@MarijanNSS,Marijan Rističević,2019-01-10T09:35:07.000Z,"Kako je Koraks ""žestoko kritikovao"" bivši režim i Borisa Tadića. On ga je video kao osobu koja je snažna sa kojom je Putin dobar i daje snagu ""žutima i žutom predsedniku""?",putin,und,0.4,0.8,0.5,1.0,neutral,0.4515691697597503
@BorkoStef,Borko Stefanović,2017-05-09T19:24:18.000Z,Predstavnica Albanije ima pancir na spavaćici. Šta zna....Ukrajina je to...#esc2017,ukrajina,und,0.1,-0.3,0.0,-0.5,negative,0.761598527431488
@SasaRadulovich,Saša Radulović,2022-03-05T18:15:08.000Z,"Несхватљива је површност про-ЕУ ""аналитичара"" и  опозиције који као не виде да су земље НАТО-а инспиратор сукоба у Украјини.

Да ли су толико заборавни да се не сећају да су само пре само пар месеци покушане обојене револуције у Белорусији и Казахстану?",nato,sr,0.2,0.6,0.0,0.5,negative,0.9140327572822572
@NovaStranka,Nova stranka,2019-01-17T12:18:25.000Z,"A ovako su se naprednjaci pakovali u autobuse u Smederevu u 13h, pa pravac Beograd da skandiraju Vučiću i Putinu. ""Spontano okupljeni građani"" za jedan sendvič i 1.000 dinara.",putin,und,0.4,-0.5,0.5,-0.5,negative,0.4288268089294433
@SerbianPM,Aна Брнабић,2019-07-09T09:23:27.000Z,Са шефовима делегација на отварању Самита Процеса сарадње у Југоисточној Европи. Разговараћемо о процесу ЕУ интеграција и јачању сарадње у региону.,evropa,sr,0.1,0.5,0.0,0.5,positive,0.8737057447433472
